Id,subproject,phs_id,project_num,radx_id,tier
hsa-miR-494-5p,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-6821-5p,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-376c-3p,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-3683,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-6507-3p,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-6729-3p,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-5587-3p,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-4659b-5p,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-548ao-5p,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-873-5p,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-3915,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-3928-5p,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-4735-5p,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-6872-3p,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-4671-3p,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-764,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-5195-3p,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-3605-3p,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-629-3p,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-4680-3p,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-4750-5p,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-488-5p,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-5699-5p,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-659-5p,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-6510-3p,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-382-5p,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-6749-5p,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-549a,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-4725-5p,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-17-5p,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-1270,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-95-5p,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-3609,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-421,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-6850-5p,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa_piR_020450/gb/DQ598104/Homo,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa_piR_017724/gb/DQ594465/Homo,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-520g-3p,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-4500,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-548c-3p,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-4438,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-3678-5p,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-4766-3p,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-3140-5p,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-410-5p,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-3173-3p,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-1304-5p,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-6079,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-548aw,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-577,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-4731-5p,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-5708,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-6512-5p,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-6805-5p,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-548av-5p/548k,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-4426,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-218-1-3p,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-3199,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-4431,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-1184,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-let-7i-3p,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-5690,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-656-3p,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-3651,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-6809-5p,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-1306-5p,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-6730-5p,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-5187-5p,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-4436b-3p,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-1269a,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-1178-3p,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-6743-3p,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-885-5p,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-3186-3p,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-1908-5p,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-545-5p,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-7158-3p,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-6874-5p,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-203a-5p,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-6870-5p,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-4282,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-384,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-548ap-3p/548t-3p/548aa,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-6862-3p,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-3197,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-1252-3p,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-3653-5p,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-6756-3p,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-597-3p,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-139-3p,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-1273h-3p,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-4638-5p,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-675-3p,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-9-5p,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-5007-3p,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-6757-5p,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-4640-3p,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-4261,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-6894-5p,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-4511,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-1273e,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-6721-5p,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-6758-3p,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-3152-3p,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-641,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-3183,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa_piR_019951/gb/DQ597403/Homo,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-8074,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-4480,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-491-3p,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-3922-5p,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-3945,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-6130,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-412-5p,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-4793-3p,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-6748-5p,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-4665-5p,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa_piR_004987/gb/DQ576872/Homo,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-6789-5p,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-330-5p,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-5585-5p,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-943,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-30c-1-3p,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-551b-5p,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-3928-3p,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-1-3p,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-515-5p,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-335-3p,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-4778-3p,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-184,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-3936,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-1262,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-580-3p,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-548aq-5p,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-185-3p,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-5581-5p,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-219b-5p,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-2116-3p,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-6798-5p,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-1539,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-582-3p,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-4254,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-4802-5p,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa_piR_016945/gb/DQ593356/Homo,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-18b-3p,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-548ao-3p,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-4472,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-376a-3p,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-6878-5p,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-487a-3p,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-6068,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-4764-5p,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-624-3p,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-155-5p,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-487b-5p,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-4802-3p,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-4710,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-4257,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-204-3p,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-550a-5p,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-6790-5p,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-301b-5p,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-4726-3p,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-181b-5p,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-498,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-320b,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-6882-5p,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-4687-5p,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-520f-5p,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-4464,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-6814-3p,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-921,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-3668,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-301b-3p,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-3132,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-320c,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-6077,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-6883-3p,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa_piR_001168/gb/DQ571524/Homo,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-128-2-5p,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-7849-3p,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-3136-3p,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-875-5p,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-5587-5p,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-6125,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-4439,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-5096,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa_piR_019521/gb/DQ596805/Homo,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-4456,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-1296-5p,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-4646-3p,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-105-5p,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-3175,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-4644,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-4514,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-7843-5p,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-30d-3p,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-590-3p,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-4708-3p,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-676-5p,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-32-5p,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-181c-5p,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-138-5p,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-5088-5p,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-6814-5p,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-3673,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-4481,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-99a-3p,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-3188,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-7107-5p,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-150-5p,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-6783-5p,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-339-3p,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-4477a,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa_piR_001312/gb/DQ571813/Homo,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-1236-5p,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-1255b-5p,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-5189-5p,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-668-3p,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-7106-5p,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-607,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-4453,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-4786-3p,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-4678,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-5007-5p,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-4653-3p,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-378i,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-542-3p,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-25-5p,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-6884-5p,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-3940-3p,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-570-3p,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-7853-5p,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-4718,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-4776-5p,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-6838-3p,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-200c-5p,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-6737-5p,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-2114-3p,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-1271-5p,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-4666b,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-663b,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-106b-5p,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-3667-5p,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-6126,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-21-3p,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-4316,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
